Case ID,Economic Position,Occupation Type ,Home,Gender,Region,Adults,Children,Household,Jan Income,Feb Income,Mar Income,Apr Income,May Income,Jun Income,Jan Expenditure,Feb Expenditure,Mar Expenditure,Apr Expenditure,May Expenditure,Jun Expenditure
1649,Economically Inactive,Managerial or Professional,Owned,Male,Scotland,2,1,3,5652.76,5596.23,4804.85,4409.15,5200.54,5765.82,4712.63,4335.62,4118.84,4777.85,5255.64,5991.43
1650,Full-time working,Routine or manual,Rented,Male,North East,2,1,3,340.83,344.23,340.83,340.83,344.23,340.83,1373.32,1469.45,1542.92,1558.35,1667.43,1900.87
1651,Full-time working,Managerial or Professional,Owned,Male,Scotland,2,3,5,5924.95,5687.95,6872.94,5332.46,7169.19,6517.45,5875,5581.25,6083.56,6326.9,7086.13,7369.58
1652,Full-time working,Managerial or Professional,Owned,Male,East Midlands,2,1,3,2851.45,2879.96,2879.96,2879.96,2879.96,2851.45,3080.8,2587.87,3105.44,2732.79,2896.76,3476.11
1653,Full-time working,Routine or manual,Rented,Male,Eastern,3,1,4,4685.6,5857,3748.48,4357.61,4732.46,5294.73,2590.99,1943.24,2312.46,2058.09,2449.13,2571.59
1654,Economically Inactive,Managerial or Professional,Owned,Male,London,1,1,2,5924.95,5154.71,5924.95,4621.46,6102.7,6398.95,1829.7,1976.08,1679.67,1528.5,1650.78,1667.29
1655,Economically Inactive,Routine or manual,Rented,Male,South West,1,1,2,963.4,1021.2,857.42,992.3,895.96,1175.34,425.23,403.97,436.29,379.57,375.77,420.86
1656,Full-time working,Managerial or Professional,Owned,Male,West Midlands,3,1,4,5713.35,5713.35,5941.88,4970.61,7084.55,6056.15,4691.79,3518.84,3307.71,3175.4,3016.63,2714.97
1657,Full-time working,Managerial or Professional,Owned,Female,South West,4,1,5,5924.95,5569.45,4443.71,5213.96,7169.19,6754.44,5687.36,4834.26,4109.12,4766.58,5290.9,5237.99
1658,Full-time working,Routine or manual,Rented,Male,South East,2,2,4,3241.8,3241.8,3241.8,3274.22,3274.22,3274.22,3086.88,3086.88,2809.06,2921.42,3301.2,3895.42
1659,Full-time working,Managerial or Professional,Owned,Female,West Midlands,2,2,4,5709.6,4282.2,5595.41,6223.46,4567.68,5823.79,4278.32,4706.15,5270.89,4901.93,4264.68,4179.39
1660,Economically Inactive,Intermediate occupation,Rented,Female,North West and Merseyside,2,2,4,3093.85,3681.68,3186.67,3743.56,2351.33,3805.44,2388.27,1815.09,2014.75,1934.16,1856.79,1708.25
1661,Full-time working,Routine or manual,Rented,Female,South West,2,1,3,3797.95,3835.93,3797.95,3797.95,3797.95,3797.95,2695.12,2398.66,2350.69,2726.8,2999.48,2699.53
1662,Full-time working,Managerial or Professional,Rented,Male,London,2,1,3,5924.95,6280.45,5450.95,6932.19,7050.69,5391.7,3231.4,3489.91,2966.42,3352.05,3519.65,3343.67
1663,Economically Inactive,Not Classified,Owned,Female,Eastern,1,1,2,1026.56,1016.29,1221.61,934.17,872.58,769.92,842.63,876.34,876.34,1042.84,1094.98,1116.88
1664,Full-time working,Managerial or Professional,Owned,Male,Yorkshire and the Humber,2,1,3,5924.95,5391.7,4858.46,5687.95,6398.95,6872.94,3108.73,2362.63,2244.5,1907.83,1869.67,1813.58
1665,Full-time working,Managerial or Professional,Owned,Female,South East,3,2,5,5924.95,5806.45,5273.21,7406.19,5569.45,5036.21,3365.72,2557.95,2532.37,2709.64,2384.48,2503.7
1666,Full-time working,Managerial or Professional,Owned,Male,South East,3,1,4,5924.95,4621.46,4799.21,5213.96,5391.7,5984.2,5875,5405,6377.9,6314.12,5367,4615.62
1667,Full-time working,Routine or manual,Owned,Male,North East,2,3,5,5924.95,4443.71,5924.95,5510.2,5332.46,6576.69,1833.14,1668.16,1868.34,2055.17,2178.48,2156.7
1668,Economically Inactive,Not Classified,Owned,Female,Scotland,1,1,2,2445.56,2494.47,2274.37,1834.17,3032.49,2494.47,2321.3,2390.94,2630.03,2814.13,2814.13,3067.4
1669,Economically Inactive,Not Classified,Rented,Female,West Midlands,1,1,2,923.36,1043.4,821.79,1144.97,914.13,738.69,770.25,731.74,812.23,722.88,643.36,643.36
1670,Economically Inactive,Managerial or Professional,Owned,Male,West Midlands,2,1,3,4074.84,3096.88,4400.82,5093.55,4197.08,3056.13,5875,4758.75,4901.51,4509.39,4464.3,4107.16
1671,Economically Inactive,Not Classified,Owned,Female,Yorkshire and the Humber,2,1,3,1275.71,1377.77,1237.44,1543.61,1148.14,1492.58,556.91,490.08,470.48,489.3,484.41,581.29
1672,Full-time working,Managerial or Professional,Owned,Male,London,4,2,6,5924.95,4621.46,7109.94,5273.21,5984.2,7109.94,5616.34,5391.69,5068.19,5575.01,5129.01,5282.88
1673,Full-time working,Managerial or Professional,Owned,Male,Eastern,2,3,5,4282.35,3340.23,4196.7,5181.64,3254.59,3939.76,3083.72,2590.32,2771.64,2605.34,2709.55,3034.7
1674,Economically Inactive,Not Classified,Rented,Female,Scotland,1,1,2,733.71,785.07,682.35,741.05,653,807.08,1078.3,884.21,769.26,669.26,776.34,885.03
1675,Full-time working,Managerial or Professional,Owned,Male,London,2,2,4,5924.95,5450.95,4799.21,4799.21,6102.7,6339.7,5875,6168.75,5305.13,4827.67,4489.73,5118.29
1676,Economically Inactive,Not Classified,Owned,Female,London,1,1,2,1525.25,1342.22,1784.54,1799.8,1891.31,1830.3,585.73,486.16,583.39,513.38,539.05,646.86
1677,Economically Inactive,Not Classified,Rented,Female,Eastern,1,1,2,999.75,1029.74,989.75,949.76,759.81,969.76,924.29,905.8,1086.96,1271.74,1373.48,1318.54
1678,Economically Inactive,Routine or manual,Rented,Female,West Midlands,2,3,5,2180,2485.2,1940.2,2245.4,2114.6,1787.6,1472.93,1590.76,1352.15,1243.98,1318.62,1213.13
1679,Economically Inactive,Routine or manual,Rented,Female,West Midlands,1,2,3,958,718.5,1187.92,1187.92,1053.8,996.32,1673.65,1790.81,1844.53,2139.65,2096.86,2516.23
1680,Economically Inactive,Not Classified,Owned,Male,North West and Merseyside,2,1,3,3240.35,3920.82,3856.02,2624.68,4050.44,3985.63,1670.27,1620.16,1798.38,1546.61,1701.27,1803.35
1681,Economically Inactive,Routine or manual,Rented,Female,Wales,1,3,4,1068.5,897.54,929.6,929.6,886.86,897.54,737.63,678.62,746.48,679.3,794.78,675.56
1682,Part-time working,Intermediate occupation,Owned,Male,South East,2,1,3,4776.33,5301.72,5445.01,5970.41,5492.77,4919.61,2416.35,2271.37,2657.5,3162.43,3067.56,3251.61
1683,Economically Inactive,Not Classified,Owned,Male,North West and Merseyside,2,1,3,1962.75,1923.5,1629.08,1609.46,2139.4,2374.93,863.33,837.43,963.04,1049.71,1207.17,1255.46
1684,Economically Inactive,Routine or manual,Owned,Male,London,2,1,3,562.75,512.1,664.05,478.34,619.03,472.71,1920.55,1459.62,1328.25,1514.21,1756.48,1651.09
1685,Economically Inactive,Not Classified,Owned,Male,South West,2,1,3,4191.42,3143.57,4275.25,4526.73,4149.51,3604.62,2261.85,2329.71,2725.76,2480.44,2406.03,2261.67
1686,Economically Inactive,Not Classified,Rented,Male,Scotland,1,1,2,1464.65,1259.6,1801.52,1830.81,1259.6,1655.05,954.41,983.04,1012.53,870.78,1001.4,1051.47
1687,Full-time working,Intermediate occupation,Owned,Female,Scotland,2,1,3,583.13,588.96,583.13,583.13,583.13,588.96,3676.06,3198.17,2750.43,3273.01,3338.47,2971.24
1688,Training Program,Routine or manual,Rented,Male,Eastern,2,3,5,2872.8,2700.43,2183.33,3217.54,3447.36,2269.51,1519.68,1550.07,1457.07,1704.77,1807.06,1951.62
1689,Economically Inactive,Not Classified,Owned,Female,East Midlands,3,1,4,1771.42,1363.99,1771.42,1558.85,1983.99,2072.56,2161.53,2204.76,2469.33,2716.26,2852.07,3080.24
1690,Part-time working,Routine or manual,Rented,Female,North West and Merseyside,2,2,4,2658.95,2446.23,2206.93,3004.61,2020.8,3190.74,2925.23,2544.95,2392.25,2798.93,3246.76,3474.03
1691,Full-time working,Managerial or Professional,Owned,Male,West Midlands,2,2,4,5924.95,5154.71,7228.44,7050.69,7050.69,6043.45,2423.63,2157.03,1984.47,1885.25,1885.25,2054.92
1692,Full-time working,Managerial or Professional,Owned,Male,Yorkshire and the Humber,1,3,4,4373.45,4504.65,5073.2,3673.7,5423.08,3673.7,4031.32,4152.26,4567.49,4704.51,4281.1,4666.4
1693,Full-time working,Managerial or Professional,Rented,Male,South West,2,2,4,4591.4,4912.8,5693.34,3443.55,5004.63,3719.03,4395.63,4219.8,3713.42,4121.9,3586.05,4303.26
1694,Full-time working,Intermediate occupation,Owned,Female,North East,1,1,2,1695.6,1695.6,1712.56,1712.56,1712.56,1712.56,1589.19,1557.41,1557.41,1759.87,1724.67,1759.16
1695,Economically Inactive,Not Classified,Rented,Female,North West and Merseyside,1,1,2,1028.26,781.48,1254.48,956.28,1079.67,1059.11,713.65,535.24,578.06,497.13,556.79,506.68
1696,Economically Inactive,Long Term Unemployed,Rented,Female,East Midlands,1,1,2,1060.96,933.64,1220.1,1304.98,923.04,1103.4,472.93,520.22,515.02,437.77,372.1,372.1
1697,Part-time working,Intermediate occupation,Owned,Female,East Midlands,1,2,3,2463,2192.07,2955.6,2930.97,2807.82,3029.49,1374.2,1168.07,1051.26,1145.87,1111.49,1333.79
1698,Part-time working,Intermediate occupation,Owned,Male,Wales,1,1,2,1734.51,1977.34,2046.72,1595.75,1682.47,2064.07,2418.24,2297.33,2343.28,1991.79,1772.69,1577.69
1699,Full-time working,Managerial or Professional,Owned,Male,North West and Merseyside,2,3,5,5924.95,5213.96,4799.21,4799.21,6398.95,7406.19,4085.1,3349.78,3517.27,3833.82,4332.22,4505.51
1700,Economically Inactive,Not Classified,Rented,Female,Wales,1,1,2,747.21,620.18,814.46,732.27,896.65,859.29,452.28,492.99,438.76,456.31,497.38,467.54
1701,Full-time working,Routine or manual,Owned,Male,Scotland,2,3,5,3986.3,3986.3,3986.3,3986.3,3986.3,4026.16,3179.01,3369.75,3369.75,2931.68,2785.1,2534.44
1702,Economically Inactive,Not Classified,Owned,Male,North West and Merseyside,2,1,3,2879.17,2850.38,3368.63,3397.42,2188.17,3167.09,1280.02,1280.02,1446.42,1547.67,1841.73,1694.39
1703,Economically Inactive,Not Classified,Rented,Female,Scotland,2,1,3,1091.25,949.39,1287.68,1003.95,840.26,1342.24,963.7,857.69,1020.65,1224.78,1065.56,1204.08
1704,Full-time working,Intermediate occupation,Owned,Male,Northern Ireland,3,2,5,4004.43,3764.16,3203.54,3203.54,3003.32,4845.35,5198.53,4314.78,4357.93,3704.24,4371,4239.87
1705,Full-time working,Routine or manual,Owned,Male,North West and Merseyside,3,1,4,2324,2324,2347.24,2324,2347.24,2324,2904.38,2642.99,2801.57,3165.77,3070.8,3101.51
1706,Full-time working,Managerial or Professional,Rented,Female,South West,2,1,3,3887.45,3926.32,3926.32,3926.32,3926.32,3887.45,5007.42,4356.46,4617.85,5402.88,5835.11,6943.78
1707,Full-time working,Managerial or Professional,Owned,Male,Wales,1,1,2,1892.45,1911.37,1892.45,1892.45,1892.45,1892.45,1731.39,1696.76,1696.76,2036.11,2341.53,1990.3
1708,Full-time working,Managerial or Professional,Rented,Male,North West and Merseyside,2,3,5,3665.45,3665.45,3702.1,3665.45,3702.1,3702.1,2036,2015.64,1995.48,2075.3,2158.31,2266.23
1709,Economically Inactive,Not Classified,Owned,Male,North West and Merseyside,2,1,3,2295.06,2065.55,2432.76,2570.47,2363.91,2226.21,1583.26,1456.6,1558.56,1340.36,1353.76,1583.9
1710,Economically Inactive,Not Classified,Owned,Female,North East,2,1,3,1235.31,963.54,1544.14,1087.07,975.89,1309.43,884.14,795.73,843.47,784.43,917.78,972.85
1711,Training Program,Not Classified,Rented,Male,North East,1,1,2,355,433.1,397.6,284,429.55,418.9,355.58,270.24,299.97,269.97,229.47,259.3
1712,Training Program,Routine or manual,Rented,Female,Yorkshire and the Humber,1,1,2,1847.85,2217.42,2032.64,1736.98,1810.89,2051.11,1216.2,1228.36,1289.78,1380.06,1449.06,1564.98
1713,Economically Inactive,Not Classified,Rented,Male,Eastern,1,1,2,36.31,41.03,29.41,43.21,38.85,39.58,1462.08,1374.36,1346.87,1602.78,1698.95,1936.8
1714,Economically Inactive,Not Classified,Owned,Female,Scotland,1,1,2,1501.31,1561.36,1861.62,1441.26,1201.05,1861.62,2833.61,2550.25,2550.25,2346.23,2252.38,1982.09
1715,Full-time working,Managerial or Professional,Owned,Male,Scotland,2,3,5,5924.95,4976.96,4917.71,7169.19,4739.96,4799.21,5875,4876.25,5607.69,5383.38,4575.87,5124.97
1716,Full-time working,Managerial or Professional,Rented,Female,South West,2,1,3,3797.12,3797.12,3797.12,3797.12,3835.1,3797.12,1418.96,1277.06,1353.68,1177.7,1413.24,1243.65
1717,Full-time working,Routine or manual,Owned,Male,East Midlands,2,2,4,4387.85,3817.43,4343.97,4256.21,5265.42,4958.27,3869.41,3443.77,3925.9,4632.56,4030.33,4594.58
1718,Economically Inactive,Not Classified,Owned,Male,East Midlands,2,1,3,3060.02,3457.82,3763.82,2998.82,3060.02,2478.62,2022.93,2043.16,2002.3,2342.69,2787.8,2592.65
1719,Part-time working,Managerial or Professional,Owned,Male,Scotland,2,1,3,5924.95,6221.2,7406.19,5213.96,6813.69,5747.2,4898.61,4996.58,5696.1,5639.14,4849.66,5625.61
1720,Economically Inactive,Not Classified,Owned,Male,Yorkshire and the Humber,1,1,2,866.35,675.75,736.4,1056.94,961.65,719.07,1232.33,1306.27,1449.96,1739.95,2053.14,2196.86
1721,Part-time working,Intermediate occupation,Owned,Female,East Midlands,1,2,3,2410.55,2338.23,2193.6,2820.34,2386.44,2121.28,1383.36,1300.36,1521.42,1643.13,1528.11,1497.55
1722,Economically Inactive,Not Classified,Owned,Male,North West and Merseyside,1,1,2,1768.06,2192.39,2139.35,1697.34,1538.21,1821.1,1334.28,1334.28,1574.45,1889.34,1662.62,1612.74
1723,Full-time working,Routine or manual,Owned,Female,Yorkshire and the Humber,2,1,3,1964.45,1964.45,1984.09,1964.45,1984.09,1964.45,2295.93,2479.6,2876.34,2473.65,2325.23,2418.24
1724,Full-time working,Routine or manual,Rented,Female,London,2,1,3,1919.85,1939.05,1919.85,1919.85,1939.05,1939.05,1922.63,2057.21,2057.21,2221.79,2532.84,2887.44
1725,Economically Inactive,Routine or manual,Rented,Female,North East,1,1,2,532.5,415.35,623.03,564.45,548.48,527.18,540.42,410.72,427.15,478.41,440.14,475.35
1726,Full-time working,Managerial or Professional,Owned,Male,Eastern,1,1,2,5924.95,5924.95,5984.2,5332.46,6102.7,7406.19,1752.17,1927.39,1850.29,1887.3,1981.67,2219.47
1727,Economically Inactive,Not Classified,Owned,Male,South East,1,1,2,1831.76,1923.35,2234.75,1868.4,2289.7,2069.89,2930.53,3077.06,3569.39,3890.64,4046.27,4167.66
1728,Part-time working,Managerial or Professional,Rented,Male,West Midlands,2,1,3,5219.2,4853.86,5271.39,4488.51,4540.7,4018.78,3342.37,3643.18,3716.04,3455.92,3317.68,3649.45
1729,Economically Inactive,Intermediate occupation,Owned,Male,Yorkshire and the Humber,2,1,3,3215.73,2894.15,2894.15,3408.67,2894.15,3923.18,1836.54,1616.16,1842.42,1658.18,1558.69,1589.86
1730,Full-time working,Managerial or Professional,Owned,Male,South West,2,1,3,5008.7,5910.27,3806.61,4858.44,5309.22,5559.66,4085.95,3432.2,3500.84,4166,3624.42,3733.15
1731,Full-time working,Managerial or Professional,Rented,Male,Eastern,2,1,3,5924.95,6991.44,5687.95,5984.2,5924.95,6695.19,5093.79,5042.85,5950.56,5474.52,6569.42,7554.83
1732,Full-time working,Managerial or Professional,Owned,Male,Eastern,2,1,3,5309.35,4672.23,5734.1,4619.13,5521.72,4247.48,2467.92,2221.13,2487.67,2736.44,2544.89,2977.52
1733,Full-time working,Routine or manual,Rented,Male,South West,3,3,6,5924.95,7050.69,4680.71,5332.46,6576.69,4621.46,2972.12,2466.86,2146.17,2060.32,2204.54,2336.81
1734,Full-time working,Managerial or Professional,Rented,Female,South East,2,1,3,5924.95,4562.21,5391.7,5332.46,5450.95,5865.7,3899.72,3782.73,4387.97,4475.73,3849.13,4272.53
1735,Full-time working,Managerial or Professional,Owned,Male,Eastern,2,1,3,5924.95,6280.45,6754.44,5213.96,7169.19,4680.71,3863.03,3399.47,3399.47,4045.37,4813.99,5150.97
1736,Part-time working,Managerial or Professional,Rented,Female,Eastern,2,3,5,4051.1,4091.61,4334.68,4172.63,3200.37,4901.83,3484.46,3484.46,4146.51,4892.88,5382.17,5328.35
1737,Economically Inactive,Long Term Unemployed,Rented,Female,Yorkshire and the Humber,1,1,2,1634.6,2010.56,1683.64,1471.14,2010.56,1683.64,1981.08,1961.27,2118.17,1969.9,1871.41,1609.41
1738,Full-time working,Managerial or Professional,Owned,Female,South West,2,1,3,3830.7,3830.7,3830.7,3869.01,3830.7,3869.01,3304.2,3039.86,3617.43,3364.21,3465.14,4054.21
1739,Full-time working,Managerial or Professional,Owned,Male,Yorkshire and the Humber,2,3,5,4195.79,3356.63,4363.62,3692.29,3398.59,3692.29,2172.56,1846.68,2123.68,1890.08,1852.28,1704.1
1740,Training Program,Long Term Unemployed,Owned,Male,East Midlands,1,1,2,2316.84,2757.04,1807.13,1946.14,2316.84,2015.65,1349.68,1282.2,1410.42,1410.42,1424.52,1453.01
1741,Part-time working,Long Term Unemployed,Rented,Male,South West,3,1,4,2771,2660.16,3103.52,2743.29,2687.87,3214.36,2608.4,2086.72,2211.92,2654.3,3132.07,2662.26
1742,Part-time working,Routine or manual,Owned,Female,Scotland,2,3,5,2903.65,3106.91,2468.1,2671.36,3135.94,2961.72,2278.84,2142.11,2484.85,2310.91,2334.02,2007.26
1743,Full-time working,Intermediate occupation,Owned,Male,London,2,1,3,5924.95,7406.19,5273.21,5273.21,4621.46,5154.71,1833.29,1778.29,1511.55,1541.78,1803.88,2110.54
1744,Full-time working,Managerial or Professional,Owned,Female,South East,2,3,5,4220.9,5065.08,4052.06,4558.57,4136.48,3292.3,2313.99,2545.39,2214.49,2280.92,2349.35,2631.27
1745,Economically Inactive,Not Classified,Owned,Male,London,2,1,3,5924.95,5391.7,6398.95,5450.95,5036.21,4917.71,5875,4993.75,4494.38,5213.48,4535.73,4898.59
1746,Full-time working,Managerial or Professional,Owned,Male,West Midlands,2,3,5,5924.95,6932.19,4562.21,6754.44,6458.2,6102.7,5053.04,5053.04,4295.08,3908.52,4572.97,4710.16
1747,Part-time working,Routine or manual,Rented,Female,North East,1,3,4,1476.85,1698.38,1358.7,1535.92,1491.62,1654.07,1364.39,1187.02,1127.67,1060.01,1123.61,1000.01
1748,Full-time working,Intermediate occupation,Owned,Male,Eastern,3,2,5,1692.3,1709.22,1709.22,1709.22,1709.22,1692.3,3985.05,4024.9,3944.4,3589.4,3912.45,3990.7
1749,Part-time working,Routine or manual,Owned,Female,South East,2,1,3,2815.35,3293.96,2815.35,2590.12,2815.35,3462.88,1152.37,887.32,887.32,887.32,763.1,869.93
1750,Full-time working,Managerial or Professional,Rented,Male,South East,1,1,2,3078.7,3078.7,3109.49,3109.49,3078.7,3109.49,2524.53,2145.85,1845.43,1734.7,1752.05,1646.93
1751,Economically Inactive,Not Classified,Owned,Female,South West,1,1,2,1656.9,1474.64,2004.85,1292.38,1789.45,1507.78,962.45,721.84,642.44,648.86,635.88,763.06
1752,Economically Inactive,Not Classified,Rented,Male,North West and Merseyside,2,1,3,1299.97,1234.97,1325.97,1260.97,1013.98,1429.97,1277.5,1060.33,1251.19,1176.12,1034.99,879.74
1753,Full-time working,Managerial or Professional,Owned,Male,West Midlands,2,1,3,5924.95,5628.7,4917.71,5924.95,5213.96,4739.96,5875,5992.5,5393.25,5015.72,4915.41,4669.64
1754,Full-time working,Long Term Unemployed,Rented,Female,London,2,3,5,3286.4,3319.26,3319.26,3319.26,3319.26,3319.26,3396.34,3668.05,4401.66,3961.49,4119.95,3501.96
1755,Full-time working,Intermediate occupation,Owned,Male,North West and Merseyside,2,1,3,4403.6,4315.53,4491.67,4007.28,5328.36,4491.67,1549.73,1162.3,1034.45,1189.62,1034.97,1148.82
1756,Economically Inactive,Not Classified,Owned,Female,South West,1,1,2,655.21,714.18,629,819.01,714.18,805.91,740.26,747.66,777.57,668.71,628.59,678.88
1757,Full-time working,Managerial or Professional,Owned,Male,Yorkshire and the Humber,2,1,3,5924.95,6754.44,5924.95,4917.71,6695.19,6932.19,2057.6,2201.63,2069.53,2317.87,2480.12,2554.52
1758,Economically Inactive,Not Classified,Rented,Female,West Midlands,1,1,2,707.61,834.98,615.62,849.13,856.21,863.28,451.53,424.44,365.02,346.77,367.58,396.99
1759,Full-time working,Managerial or Professional,Rented,Male,South East,2,1,3,5924.95,7406.19,6398.95,4680.71,4621.46,7050.69,2408.91,2023.48,1821.13,1620.81,1669.43,1836.37
1760,Economically Inactive,Managerial or Professional,Owned,Male,Yorkshire and the Humber,3,1,4,5535.89,4151.92,5591.25,6698.42,4871.58,6144.84,5065.42,5369.35,5261.96,4683.14,4964.13,4914.49
1761,Economically Inactive,Not Classified,Owned,Female,Scotland,1,1,2,1803,1514.52,2055.42,1965.27,2199.66,1875.12,999.8,899.82,944.81,925.91,935.17,907.11
1762,Full-time working,Managerial or Professional,Owned,Female,North West and Merseyside,2,1,3,5924.95,5213.96,6339.7,6221.2,7287.69,6517.45,1992.27,1673.51,1991.48,2369.86,2417.26,2441.43
1763,Full-time working,Intermediate occupation,Rented,Male,Wales,2,2,4,3984.8,3984.8,3984.8,4024.65,4024.65,3984.8,3139.31,3327.67,3993.2,4632.11,3937.29,3819.17
1764,Full-time working,Managerial or Professional,Owned,Female,East Midlands,2,1,3,2835.35,2863.7,2863.7,2835.35,2835.35,2835.35,1827.39,1498.46,1723.23,1826.62,2155.41,2176.96
1765,Full-time working,Managerial or Professional,Owned,Male,Eastern,1,1,2,2037.45,2057.82,2057.82,2057.82,2037.45,2037.45,1101.83,1002.67,1183.15,1218.64,1048.03,1205.23
1766,Economically Inactive,Not Classified,Owned,Male,East Midlands,1,1,2,1721.91,1463.62,2135.17,2066.29,1653.03,1808.01,1023.32,798.19,758.28,909.94,864.44,916.31
1767,Economically Inactive,Not Classified,Rented,Male,South East,1,1,2,810,785.7,777.6,745.2,891,980.1,651.17,625.12,650.12,565.6,588.22,517.63
1768,Full-time working,Routine or manual,Owned,Male,East Midlands,2,3,5,5924.95,6813.69,6280.45,7287.69,6991.44,6102.7,3208.01,2951.37,3246.51,3246.51,3278.98,3213.4
1769,Full-time working,Managerial or Professional,Rented,Male,London,2,1,3,5924.95,4621.46,5687.95,4680.71,5687.95,6932.19,3043.28,2617.22,2957.46,2691.29,2987.33,2867.84
1770,Economically Inactive,Not Classified,Owned,Male,Yorkshire and the Humber,2,1,3,2299.47,2621.4,2046.53,2437.44,2299.47,1862.57,1982,2061.28,1855.15,2133.42,1984.08,2003.92
1771,Full-time working,Managerial or Professional,Owned,Male,Scotland,2,1,3,5924.95,6517.45,5510.2,5747.2,5806.45,5865.7,5875,5170,6204,5769.72,5135.05,4621.55
1772,Economically Inactive,Not Classified,Owned,Male,Yorkshire and the Humber,2,1,3,2526.31,3082.1,2753.68,2905.25,1894.73,2374.73,2077.35,2222.76,2578.4,2913.59,3001,3601.2
1773,Full-time working,Routine or manual,Rented,Male,Eastern,1,3,4,1906.26,1906.26,1925.33,1906.26,1906.26,1925.33,1873.18,1779.52,1637.16,1686.27,1720,1720
1774,Economically Inactive,Not Classified,Owned,Male,South East,1,1,2,2083.5,1895.99,1583.46,2083.5,1687.64,2104.34,1643.76,1594.45,1737.95,1616.29,1470.82,1735.57
1775,Full-time working,Managerial or Professional,Rented,Female,Wales,2,2,4,3219.2,3219.2,3219.2,3251.39,3219.2,3219.2,2326.19,1837.69,2131.72,1961.18,1804.29,2147.11
1776,Economically Inactive,Not Classified,Owned,Male,Yorkshire and the Humber,2,1,3,2662.57,2023.55,3221.71,2795.7,2742.45,2076.8,1070.49,1166.83,1353.52,1488.87,1444.2,1487.53
1777,Economically Inactive,Not Classified,Owned,Female,West Midlands,2,1,3,890.76,730.42,1024.37,864.04,846.22,783.87,858.06,660.71,753.21,821,821,894.89
1778,Economically Inactive,Not Classified,Owned,Female,West Midlands,1,1,2,1019.38,1243.64,876.66,998.99,805.31,897.05,406.23,312.8,334.7,394.95,351.51,404.24
1779,Economically Inactive,Not Classified,Owned,Male,North West and Merseyside,4,1,5,5636.86,5185.91,4227.65,5636.86,4734.96,6087.81,2086.64,2190.97,2059.51,1894.75,1875.8,2025.86
1780,Economically Inactive,Not Classified,Owned,Male,North East,1,1,2,2292.96,2453.47,2545.19,2384.68,1949.02,1788.51,1487.16,1278.96,1087.12,1076.25,1076.25,1291.5
1781,Full-time working,Routine or manual,Owned,Male,Eastern,2,1,3,3550.9,3550.9,3586.41,3586.41,3550.9,3586.41,2912.37,2795.88,2684.04,3167.17,3293.86,2832.72
1782,Economically Inactive,Not Classified,Owned,Female,North East,1,1,2,373.11,444,335.8,373.11,425.35,447.73,574.54,597.52,591.54,556.05,550.49,478.93
1783,Full-time working,Routine or manual,Owned,Female,South West,1,1,2,1299.4,1312.39,1299.4,1299.4,1299.4,1299.4,912.9,903.77,903.77,813.39,829.66,887.74
1784,Economically Inactive,Long Term Unemployed,Rented,Female,Yorkshire and the Humber,1,1,2,0,0,0,0,0,0,736.68,685.11,664.56,717.72,610.06,671.07
1785,Economically Inactive,Not Classified,Owned,Female,Eastern,1,1,2,1990.29,1572.33,2388.34,2129.6,1890.77,1612.13,1727.81,1745.09,1814.89,2141.57,2120.15,2183.75
1786,Economically Inactive,Not Classified,Owned,Female,Eastern,3,1,4,5924.95,4858.46,7287.69,6043.45,7287.69,6932.19,5307.34,4564.31,4929.45,4929.45,4633.68,4819.03
1787,Economically Inactive,Not Classified,Owned,Male,Scotland,2,1,3,1622,1816.63,1346.26,2027.49,1524.68,1865.29,1327.42,1221.23,1074.68,1182.15,1418.58,1219.98
1788,Full-time working,Intermediate occupation,Owned,Female,London,2,2,4,2818.7,2818.7,2818.7,2818.7,2846.89,2846.89,1843.91,1899.23,2260.08,2147.08,2082.67,2332.59
1789,Training Program,Managerial or Professional,Owned,Female,West Midlands,2,3,5,2683.75,2576.4,3086.31,2925.29,2710.59,2978.96,4241.23,4156.41,4863,5543.82,5821.01,6868.79
1790,Full-time working,Intermediate occupation,Rented,Male,London,2,2,4,1530.95,1546.26,1530.95,1546.26,1530.95,1546.26,4913.11,4863.98,5690.86,6544.49,6937.16,8047.11
1791,Economically Inactive,Not Classified,Rented,Female,London,1,1,2,20.21,19.81,15.36,15.56,22.64,22.03,1533.08,1180.47,1310.32,1441.35,1657.55,1889.61
1792,Full-time working,Managerial or Professional,Owned,Female,North West and Merseyside,1,2,3,3857.35,3857.35,3895.92,3857.35,3895.92,3895.92,3047.72,2986.77,3195.84,3419.55,3419.55,3761.51
1793,Full-time working,Routine or manual,Owned,Male,North West and Merseyside,2,2,4,2797.4,2797.4,2797.4,2825.37,2797.4,2797.4,2163.54,1947.19,2200.32,2442.36,2491.21,2142.44
1794,Full-time working,Intermediate occupation,Owned,Female,South East,1,1,2,2397.95,2397.95,2397.95,2397.95,2421.93,2397.95,1879.8,1409.85,1593.13,1736.51,1719.14,1787.91
1795,Economically Inactive,Not Classified,Owned,Female,Eastern,1,1,2,1781.44,1371.71,1638.92,2048.65,1585.48,1656.74,1869.41,1925.49,2252.82,2185.24,2578.58,2655.94
1796,Full-time working,Managerial or Professional,Owned,Female,South East,4,1,5,5924.95,5984.2,4443.71,4739.96,5806.45,4799.21,2335.59,1845.12,2103.44,2187.58,2165.7,2382.27
